"","Store","Weekly_Sales","Holiday_Flag","Temperature","Fuel_Price","CPI","Unemployment","Week"
5052,37.0,526486.82,0.0,51.18,3.016,210.6031072,8.395,3.0
5053,37.0,513672.36,0.0,48.74,3.01,210.9682412,8.395,4.0
5054,37.0,583835.18,0.0,46.68,2.989,211.3333753,8.395,5.0
5055,37.0,522514.32,1.0,41.16,3.022,211.6985093,8.395,6.0
5056,37.0,536840.69,0.0,57.48,3.045,212.0063522,8.395,7.0
5057,37.0,514758.19,0.0,67.73,3.065,212.2912786,8.395,8.0
5058,37.0,527572.25,0.0,64.55,3.288,212.576205,8.395,9.0
5059,37.0,505610.4,0.0,59.15,3.459,212.8611313,8.395,10.0
5060,37.0,478503.06,0.0,64.9,3.488,213.1096787,8.395,11.0
5061,37.0,522105.93,0.0,71.07,3.473,213.3436744,8.395,12.0
5062,37.0,534578.78,0.0,67.31,3.524,213.5776701,8.3,13.0
5063,37.0,543703.16,0.0,69.39,3.622,213.8116658,8.3,14.0
5064,37.0,543775.87,0.0,73.25,3.743,214.026217,8.3,15.0
5065,37.0,526434.37,0.0,74.57,3.807,214.1921572,8.3,16.0
5066,37.0,502918.18,0.0,76.1,3.81,214.3580974,8.3,17.0
5067,37.0,547513.3,0.0,69.56,3.906,214.5240376,8.3,18.0
5068,37.0,511871.63,0.0,76.73,3.899,214.6899778,8.3,19.0
5069,37.0,533564.42,0.0,73.02,3.907,214.465412,8.3,20.0
5070,37.0,507086.75,0.0,81.28,3.786,214.2408462,8.3,21.0
5071,37.0,500381.23,0.0,82.96,3.699,214.0162805,8.3,22.0
5072,37.0,509647.25,0.0,82.41,3.648,213.7917147,8.3,23.0
5073,37.0,525132.36,0.0,84.43,3.637,213.7481256,8.3,24.0
5074,37.0,509276.22,0.0,83.95,3.594,213.8402689,8.3,25.0
5075,37.0,517021.3,0.0,85.33,3.524,213.9324122,8.177,26.0
5076,37.0,489059.93,0.0,84.71,3.48,214.0245556,8.177,27.0
5077,37.0,498749.62,0.0,85.63,3.575,214.1083654,8.177,28.0
5078,37.0,505543.53,0.0,83.31,3.651,214.1713416,8.177,29.0
5079,37.0,504974.95,0.0,84.99,3.682,214.2343177,8.177,30.0
5080,37.0,510787.46,0.0,86.71,3.684,214.2972939,8.177,31.0
5081,37.0,502504.39,0.0,87.64,3.638,214.3602701,8.177,32.0
5082,37.0,506897.98,0.0,87.24,3.554,214.4239935,8.177,33.0
5083,37.0,527947.21,0.0,86.02,3.523,214.4878416,8.177,34.0
5084,37.0,530367.83,0.0,87.5,3.533,214.5516896,8.177,35.0
5085,37.0,506273.74,1.0,77.94,3.546,214.6155376,8.177,36.0
5086,37.0,513341.94,0.0,82.06,3.526,214.7934111,8.177,37.0
5087,37.0,516556.94,0.0,78.35,3.467,215.1233185,8.177,38.0
5088,37.0,516402.1,0.0,81.52,3.355,215.4532259,8.177,39.0
5089,37.0,522816.85,0.0,71.2,3.285,215.7831333,7.716,40.0
5090,37.0,513636.01,0.0,74.16,3.274,216.0885258,7.716,41.0
5091,37.0,522784.33,0.0,67.89,3.353,216.2468287,7.716,42.0
5092,37.0,517355.44,0.0,71.31,3.372,216.4051315,7.716,43.0
5093,37.0,555925.6,0.0,58.97,3.332,216.5634344,7.716,44.0
5094,37.0,501268.78,0.0,63.5,3.297,216.7217373,7.716,45.0
5095,37.0,527495.09,0.0,66.28,3.308,216.9395861,7.716,46.0
5096,37.0,522554.04,1.0,66.41,3.236,217.1812533,7.716,47.0
5097,37.0,527117.81,0.0,53.57,3.172,217.4229206,7.716,48.0
5098,37.0,537224.52,0.0,50.64,3.158,217.6645878,7.716,49.0
5099,37.0,533905.67,0.0,58.31,3.159,217.8781339,7.716,50.0
5100,37.0,605791.46,0.0,55.41,3.112,218.0541851,7.716,51.0
5101,37.0,451327.61,1.0,48.26,3.129,218.2302364,7.716,52.0
5102,37.0,558343.57,0.0,57.18,3.157,218.4062876,7.244,1.0
5103,37.0,546221.4,0.0,56.28,3.261,218.5823389,7.244,2.0
5104,37.0,543894.07,0.0,58.9,3.268,218.6755292,7.244,3.0
5105,37.0,514116.58,0.0,62.73,3.29,218.7687195,7.244,4.0
5106,37.0,555424.24,0.0,61.33,3.36,218.8619099,7.244,5.0
5107,37.0,527041.46,1.0,54.49,3.409,218.9551002,7.244,6.0
5108,37.0,541071.29,0.0,54.38,3.51,219.1148297,7.244,7.0
5109,37.0,518696.89,0.0,62.21,3.555,219.3244636,7.244,8.0
5110,37.0,525559.17,0.0,64.54,3.63,219.5340975,7.244,9.0
5111,37.0,535937.25,0.0,63.19,3.669,219.7437314,7.244,10.0
5112,37.0,484588.34,0.0,67.48,3.734,219.8956335,7.244,11.0
5113,37.0,520887.23,0.0,69.18,3.787,219.9705599,7.244,12.0
5114,37.0,533734.94,0.0,70.48,3.845,220.0454862,7.244,13.0
5115,37.0,564848.78,0.0,73.95,3.891,220.1204125,6.989,14.0
5116,37.0,506973.17,0.0,72.54,3.891,220.1953389,6.989,15.0
5117,37.0,523483.19,0.0,70.87,3.877,220.2483937,6.989,16.0
5118,37.0,528807.45,0.0,70.06,3.814,220.3014485,6.989,17.0
5119,37.0,535311.64,0.0,77.17,3.749,220.3545033,6.989,18.0
5120,37.0,527983.04,0.0,76.55,3.688,220.4075581,6.989,19.0
5121,37.0,534847.96,0.0,73.7,3.63,220.4252149,6.989,20.0
5122,37.0,540625.79,0.0,78.94,3.561,220.4287124,6.989,21.0
5123,37.0,531811.85,0.0,80.74,3.501,220.4322099,6.989,22.0
5124,37.0,528940.78,0.0,81.5,3.452,220.4357073,6.989,23.0
5125,37.0,508573.16,0.0,82.15,3.393,220.4494148,6.989,24.0
5126,37.0,484032.75,0.0,80.4,3.346,220.4886472,6.989,25.0
5127,37.0,508309.81,0.0,86.68,3.286,220.5278796,6.989,26.0
5128,37.0,519498.32,0.0,81.52,3.227,220.567112,6.623,27.0
5129,37.0,506005.47,0.0,78.15,3.256,220.6063444,6.623,28.0
5130,37.0,503744.56,0.0,81.76,3.311,220.6148749,6.623,29.0
5131,37.0,514489.17,0.0,84.0,3.407,220.6234054,6.623,30.0
5132,37.0,521959.28,0.0,85.56,3.417,220.6319358,6.623,31.0
5133,37.0,500964.59,0.0,84.41,3.494,220.6404663,6.623,32.0
5134,37.0,509633.71,0.0,85.89,3.571,220.7199609,6.623,33.0
5135,37.0,522665.04,0.0,81.26,3.62,220.8526787,6.623,34.0
5136,37.0,538344.1,0.0,84.79,3.638,220.9853964,6.623,35.0
5137,37.0,526838.14,1.0,84.19,3.73,221.1181142,6.623,36.0
5138,37.0,514651.74,0.0,78.16,3.717,221.2601207,6.623,37.0
5139,37.0,521320.98,0.0,75.98,3.721,221.4578604,6.623,38.0
5140,37.0,527953.14,0.0,79.49,3.666,221.6556,6.623,39.0
5141,37.0,546122.37,0.0,73.57,3.617,221.8533396,6.228,40.0
5142,37.0,521810.75,0.0,71.28,3.601,222.0510793,6.228,41.0
5143,37.0,551969.1,0.0,74.06,3.594,222.0951719,6.228,42.0
5144,37.0,534738.43,0.0,74.39,3.506,222.1136566,6.228,43.0
5145,38.0,387334.04,0.0,89.85,3.842,129.0894,13.503,26.0
5146,38.0,399699.17,0.0,89.9,3.705,129.1125,13.503,27.0
5147,38.0,367181.71,0.0,88.1,3.692,129.1338387,13.503,28.0
5148,38.0,365562.67,0.0,91.17,3.794,129.1507742,13.503,29.0
5149,38.0,355131.33,0.0,93.29,3.805,129.1677097,13.503,30.0
5150,38.0,437631.44,0.0,90.61,3.803,129.1846452,13.503,31.0
5151,38.0,387844.05,0.0,91.04,3.701,129.2015806,13.503,32.0
5152,38.0,362224.7,0.0,91.74,3.743,129.2405806,13.503,33.0
5153,38.0,365672.55,0.0,94.61,3.74,129.2832581,13.503,34.0
5154,38.0,416953.51,0.0,93.66,3.798,129.3259355,13.503,35.0
5155,38.0,397771.68,1.0,88.0,3.913,129.3686129,13.503,36.0
5156,38.0,408188.88,0.0,76.36,3.918,129.4306,13.503,37.0
5157,38.0,394665.28,0.0,82.95,3.789,129.5183333,13.503,38.0
5158,38.0,366819.84,0.0,83.26,3.877,129.6060667,13.503,39.0
5159,38.0,449516.29,0.0,70.44,3.827,129.6938,12.89,40.0
5160,38.0,400430.78,0.0,67.31,3.805,129.7706452,12.89,41.0
5161,38.0,402709.17,0.0,73.05,3.842,129.7821613,12.89,42.0
5162,38.0,378539.17,0.0,67.41,3.727,129.7936774,12.89,43.0
5163,38.0,436970.1,0.0,59.77,3.828,129.8051935,12.89,44.0
5164,38.0,411116.95,0.0,48.76,3.824,129.8167097,12.89,45.0
5165,38.0,392003.13,0.0,54.2,3.813,129.8268333,12.89,46.0
5166,38.0,393715.71,1.0,53.25,3.622,129.8364,12.89,47.0
5167,38.0,411252.02,0.0,52.5,3.701,129.8459667,12.89,48.0
5168,38.0,435401.64,0.0,42.17,3.644,129.8555333,12.89,49.0
5169,38.0,404283.84,0.0,43.29,3.6,129.8980645,12.89,50.0
5170,38.0,419717.41,0.0,45.4,3.541,129.9845484,12.89,51.0
5171,38.0,342667.35,1.0,44.64,3.428,130.0710323,12.89,52.0
5172,38.0,478483.2,0.0,50.43,3.599,130.1575161,12.187,1.0
5173,38.0,423260.82,0.0,48.07,3.657,130.244,12.187,2.0
5174,38.0,405215.91,0.0,46.2,3.66,130.2792258,12.187,3.0
5175,38.0,412882.31,0.0,50.43,3.675,130.3144516,12.187,4.0
5176,38.0,457711.68,0.0,50.58,3.702,130.3496774,12.187,5.0
5177,38.0,469787.38,1.0,52.27,3.722,130.3849032,12.187,6.0
5178,38.0,415513.97,0.0,51.8,3.781,130.4546207,12.187,7.0
5179,38.0,409411.61,0.0,53.13,3.95,130.5502069,12.187,8.0
5180,38.0,471115.38,0.0,52.27,4.178,130.6457931,12.187,9.0
5181,38.0,452792.53,0.0,54.54,4.25,130.7413793,12.187,10.0
5182,38.0,428465.11,0.0,64.44,4.273,130.8261935,12.187,11.0
5183,38.0,412456.48,0.0,56.26,4.038,130.8966452,12.187,12.0
5184,38.0,408679.36,0.0,64.36,4.294,130.9670968,12.187,13.0
5185,38.0,499267.66,0.0,64.05,4.121,131.0375484,11.627,14.0
5186,38.0,435790.74,0.0,64.28,4.254,131.108,11.627,15.0
5187,38.0,401615.8,0.0,66.73,4.222,131.1173333,11.627,16.0
5188,38.0,419964.77,0.0,77.99,4.193,131.1266667,11.627,17.0
5189,38.0,491755.69,0.0,76.03,4.171,131.136,11.627,18.0
5190,38.0,429914.6,0.0,77.27,4.186,131.1453333,11.627,19.0
5191,38.0,412314.71,0.0,84.51,4.11,131.0983226,11.627,20.0
5192,38.0,422810.12,0.0,83.84,4.293,131.0287742,11.627,21.0
5193,38.0,435579.7,0.0,78.11,4.277,130.9592258,11.627,22.0
5194,38.0,448110.25,0.0,84.83,4.103,130.8896774,11.627,23.0
5195,38.0,430222.07,0.0,85.94,4.144,130.8295333,11.627,24.0
5196,38.0,405938.35,0.0,91.61,4.014,130.7929,11.627,25.0
5197,38.0,404634.36,0.0,90.47,3.875,130.7562667,11.627,26.0
5198,38.0,471086.22,0.0,89.13,3.765,130.7196333,10.926,27.0
5199,38.0,416036.75,0.0,95.61,3.723,130.683,10.926,28.0
5200,38.0,441683.74,0.0,85.53,3.726,130.7012903,10.926,29.0
5201,38.0,407186.47,0.0,93.47,3.769,130.7195806,10.926,30.0
5202,38.0,469311.17,0.0,88.16,3.76,130.737871,10.926,31.0
5203,38.0,436690.13,0.0,95.91,3.811,130.7561613,10.926,32.0
5204,38.0,411866.46,0.0,94.87,4.002,130.7909677,10.926,33.0
5205,38.0,397428.22,0.0,85.32,4.055,130.8381613,10.926,34.0
5206,38.0,424904.95,0.0,89.78,4.093,130.8853548,10.926,35.0
5207,38.0,490274.82,1.0,88.52,4.124,130.9325484,10.926,36.0
5208,38.0,430944.39,0.0,83.64,4.133,130.9776667,10.926,37.0
5209,38.0,409600.98,0.0,82.97,4.125,131.0103333,10.926,38.0
5210,38.0,398468.08,0.0,81.22,3.966,131.043,10.926,39.0
5211,38.0,458479.01,0.0,81.61,3.966,131.0756667,10.199,40.0
5212,38.0,437320.66,0.0,71.74,4.468,131.1083333,10.199,41.0
5213,38.0,428806.46,0.0,68.66,4.449,131.1499677,10.199,42.0
5214,38.0,417290.38,0.0,65.95,4.301,131.1930968,10.199,43.0
5215,39.0,1230596.8,0.0,44.3,2.572,209.8529663,8.554,5.0
5216,39.0,1266229.07,1.0,44.58,2.548,209.9970208,8.554,6.0
5217,39.0,1230591.97,0.0,43.96,2.514,210.0451024,8.554,7.0
5218,39.0,1168582.02,0.0,49.79,2.561,210.0771885,8.554,8.0
5219,39.0,1266254.21,0.0,50.93,2.625,210.1092746,8.554,9.0
5220,39.0,1244391.83,0.0,61.88,2.667,210.1413607,8.554,10.0
5221,39.0,1301590.13,0.0,58.62,2.72,209.9803208,8.554,11.0
5222,39.0,1235094.66,0.0,54.83,2.732,209.7870932,8.554,12.0
5223,39.0,1463942.62,0.0,63.31,2.719,209.5938656,8.464,13.0
5224,39.0,1327035.27,0.0,68.15,2.77,209.400638,8.464,14.0
5225,39.0,1242874.98,0.0,66.33,2.808,209.2691428,8.464,15.0
5226,39.0,1280231.85,0.0,67.64,2.795,209.2199574,8.464,16.0
5227,39.0,1263836.59,0.0,70.03,2.78,209.170772,8.464,17.0
5228,39.0,1355704.21,0.0,74.86,2.835,209.1215867,8.464,18.0
5229,39.0,1226997.7,0.0,77.49,2.854,209.118536,8.464,19.0
5230,39.0,1350673.98,0.0,76.67,2.826,209.3922937,8.464,20.0
5231,39.0,1365541.59,0.0,80.22,2.759,209.6660514,8.464,21.0
5232,39.0,1512207.95,0.0,79.83,2.705,209.9398091,8.464,22.0
5233,39.0,1371405.33,0.0,81.78,2.668,210.2135668,8.464,23.0
5234,39.0,1368312.45,0.0,83.96,2.637,210.2108417,8.464,24.0
5235,39.0,1280414.8,0.0,83.24,2.653,210.0975233,8.464,25.0
5236,39.0,1352547.7,0.0,81.35,2.669,209.984205,8.36,26.0
5237,39.0,1330473.47,0.0,81.1,2.642,209.8708867,8.36,27.0
5238,39.0,1339811.68,0.0,83.86,2.623,209.8630532,8.36,28.0
5239,39.0,1314651.83,0.0,82.2,2.608,209.9958663,8.36,29.0
5240,39.0,1308222.24,0.0,80.99,2.64,210.1286794,8.36,30.0
5241,39.0,1409989.67,0.0,84.92,2.627,210.2614925,8.36,31.0
5242,39.0,1371465.66,0.0,85.66,2.692,210.3943056,8.36,32.0
5243,39.0,1471816.52,0.0,85.73,2.664,210.3617581,8.36,33.0
5244,39.0,1417515.93,0.0,84.31,2.619,210.3292106,8.36,34.0
5245,39.0,1345167.61,0.0,82.13,2.577,210.2966631,8.36,35.0
5246,39.0,1279666.47,1.0,79.94,2.565,210.2641156,8.36,36.0
5247,39.0,1252915.43,0.0,81.83,2.582,210.2924504,8.36,37.0
5248,39.0,1199449.54,0.0,78.5,2.624,210.3664469,8.36,38.0
5249,39.0,1219583.91,0.0,72.74,2.603,210.4404433,8.476,39.0
5250,39.0,1286598.59,0.0,64.8,2.633,210.5144398,8.476,40.0
5251,39.0,1238742.0,0.0,69.96,2.72,210.5805944,8.476,41.0
5252,39.0,1261109.01,0.0,71.73,2.725,210.6271444,8.476,42.0
5253,39.0,1294769.08,0.0,75.14,2.716,210.6736944,8.476,43.0
5254,39.0,1293707.19,0.0,61.62,2.689,210.7202444,8.476,44.0
5255,39.0,1291398.71,0.0,62.21,2.728,210.7667944,8.476,45.0
5256,39.0,1370659.54,0.0,55.5,2.771,210.65429,8.476,46.0
5257,39.0,2149355.2,1.0,67.75,2.735,210.5152765,8.476,47.0
5258,39.0,1431910.98,0.0,53.55,2.708,210.376263,8.476,48.0
5259,39.0,1630564.48,0.0,50.81,2.843,210.2372494,8.476,49.0
5260,39.0,1842172.46,0.0,55.31,2.869,210.1787224,8.476,50.0
5261,39.0,2495489.25,0.0,58.86,2.886,210.1805602,8.476,51.0
5262,39.0,1230012.16,1.0,52.45,2.943,210.182398,8.476,52.0
5263,39.0,1224475.12,0.0,52.74,2.976,210.1842358,8.395,1.0
5264,39.0,1193199.39,0.0,41.74,2.983,210.2379731,8.395,2.0
5265,39.0,1243370.74,0.0,50.25,3.016,210.6031072,8.395,3.0
5266,39.0,1158698.44,0.0,47.94,3.01,210.9682412,8.395,4.0
5267,39.0,1343773.94,0.0,45.96,2.989,211.3333753,8.395,5.0
5268,39.0,1227893.89,1.0,40.34,3.022,211.6985093,8.395,6.0
5269,39.0,1335233.74,0.0,58.2,3.045,212.0063522,8.395,7.0
5270,39.0,1240921.19,0.0,67.77,3.065,212.2912786,8.395,8.0
5271,39.0,1316385.43,0.0,63.56,3.288,212.576205,8.395,9.0
5272,39.0,1283716.81,0.0,58.35,3.459,212.8611313,8.395,10.0
5273,39.0,1348410.05,0.0,65.28,3.488,213.1096787,8.395,11.0
5274,39.0,1284334.79,0.0,71.17,3.473,213.3436744,8.395,12.0
5275,39.0,1316849.36,0.0,66.57,3.524,213.5776701,8.3,13.0
5276,39.0,1350646.16,0.0,69.45,3.622,213.8116658,8.3,14.0
5277,39.0,1348031.55,0.0,73.19,3.743,214.026217,8.3,15.0
5278,39.0,1563140.85,0.0,74.98,3.807,214.1921572,8.3,16.0
5279,39.0,1379651.87,0.0,76.47,3.81,214.3580974,8.3,17.0
5280,39.0,1370920.87,0.0,68.75,3.906,214.5240376,8.3,18.0
5281,39.0,1325022.77,0.0,77.39,3.899,214.6899778,8.3,19.0
5282,39.0,1373907.21,0.0,73.31,3.907,214.465412,8.3,20.0
5283,39.0,1406124.14,0.0,82.1,3.786,214.2408462,8.3,21.0
5284,39.0,1541745.59,0.0,83.59,3.699,214.0162805,8.3,22.0
5285,39.0,1442092.08,0.0,82.75,3.648,213.7917147,8.3,23.0
5286,39.0,1451392.67,0.0,85.21,3.637,213.7481256,8.3,24.0
5287,39.0,1363167.95,0.0,84.06,3.594,213.8402689,8.3,25.0
5288,39.0,1429829.36,0.0,84.93,3.524,213.9324122,8.177,26.0
5289,39.0,1414564.53,0.0,84.33,3.48,214.0245556,8.177,27.0
5290,39.0,1380257.12,0.0,85.96,3.575,214.1083654,8.177,28.0
5291,39.0,1416005.59,0.0,84.6,3.651,214.1713416,8.177,29.0
5292,39.0,1426418.53,0.0,86.24,3.682,214.2343177,8.177,30.0
5293,39.0,1518790.89,0.0,87.73,3.684,214.2972939,8.177,31.0
5294,39.0,1514055.97,0.0,88.27,3.638,214.3602701,8.177,32.0
5295,39.0,1629066.9,0.0,87.93,3.554,214.4239935,8.177,33.0
5296,39.0,1573898.63,0.0,86.49,3.523,214.4878416,8.177,34.0
5297,39.0,1465089.85,0.0,88.65,3.533,214.5516896,8.177,35.0
5298,39.0,1429345.86,1.0,79.15,3.546,214.6155376,8.177,36.0
5299,39.0,1372500.63,0.0,83.11,3.526,214.7934111,8.177,37.0
5300,39.0,1338657.95,0.0,78.75,3.467,215.1233185,8.177,38.0
5301,39.0,1311775.83,0.0,81.51,3.355,215.4532259,8.177,39.0
5302,39.0,1443884.39,0.0,71.68,3.285,215.7831333,7.716,40.0
5303,39.0,1384721.84,0.0,73.79,3.274,216.0885258,7.716,41.0
5304,39.0,1465283.29,0.0,67.65,3.353,216.2468287,7.716,42.0
5305,39.0,1472663.1,0.0,71.05,3.372,216.4051315,7.716,43.0
5306,39.0,1553629.59,0.0,58.04,3.332,216.5634344,7.716,44.0
5307,39.0,1456957.38,0.0,63.11,3.297,216.7217373,7.716,45.0
5308,39.0,1510397.27,0.0,66.09,3.308,216.9395861,7.716,46.0
5309,39.0,2338832.4,1.0,66.36,3.236,217.1812533,7.716,47.0
5310,39.0,1632894.58,0.0,53.14,3.172,217.4229206,7.716,48.0
5311,39.0,1781528.77,0.0,49.36,3.158,217.6645878,7.716,49.0
5312,39.0,1991824.05,0.0,58.58,3.159,217.8781339,7.716,50.0
5313,39.0,2554482.84,0.0,54.62,3.112,218.0541851,7.716,51.0
5314,39.0,1537139.56,1.0,47.6,3.129,218.2302364,7.716,52.0
5315,39.0,1478537.93,0.0,55.83,3.157,218.4062876,7.244,1.0
5316,39.0,1369125.37,0.0,54.66,3.261,218.5823389,7.244,2.0
5317,39.0,1394841.03,0.0,58.04,3.268,218.6755292,7.244,3.0
5318,39.0,1320301.61,0.0,60.65,3.29,218.7687195,7.244,4.0
5319,39.0,1396150.15,0.0,60.69,3.36,218.8619099,7.244,5.0
5320,39.0,1442988.44,1.0,52.89,3.409,218.9551002,7.244,6.0
5321,39.0,1511041.69,0.0,52.75,3.51,219.1148297,7.244,7.0
5322,39.0,1412065.04,0.0,61.1,3.555,219.3244636,7.244,8.0
5323,39.0,1453047.02,0.0,64.05,3.63,219.5340975,7.244,9.0
5324,39.0,1470764.35,0.0,61.64,3.669,219.7437314,7.244,10.0
5325,39.0,1522421.07,0.0,65.81,3.734,219.8956335,7.244,11.0
5326,39.0,1469593.37,0.0,67.91,3.787,219.9705599,7.244,12.0
5327,39.0,1499727.02,0.0,69.11,3.845,220.0454862,7.244,13.0
5328,39.0,1764847.94,0.0,73.49,3.891,220.1204125,6.989,14.0
5329,39.0,1580732.73,0.0,71.59,3.891,220.1953389,6.989,15.0
5330,39.0,1433391.04,0.0,70.04,3.877,220.2483937,6.989,16.0
5331,39.0,1456997.2,0.0,69.11,3.814,220.3014485,6.989,17.0
5332,39.0,1512227.34,0.0,77.15,3.749,220.3545033,6.989,18.0
5333,39.0,1470792.41,0.0,75.52,3.688,220.4075581,6.989,19.0
5334,39.0,1522978.54,0.0,72.36,3.63,220.4252149,6.989,20.0
5335,39.0,1596036.66,0.0,78.31,3.561,220.4287124,6.989,21.0
5336,39.0,1640476.77,0.0,80.33,3.501,220.4322099,6.989,22.0
5337,39.0,1623442.24,0.0,81.12,3.452,220.4357073,6.989,23.0
5338,39.0,1587499.82,0.0,81.33,3.393,220.4494148,6.989,24.0
5339,39.0,1532316.79,0.0,79.84,3.346,220.4886472,6.989,25.0
5340,39.0,1492388.98,0.0,85.72,3.286,220.5278796,6.989,26.0
5341,39.0,1659221.99,0.0,81.05,3.227,220.567112,6.623,27.0
5342,39.0,1471261.76,0.0,78.16,3.256,220.6063444,6.623,28.0
5343,39.0,1582168.27,0.0,80.32,3.311,220.6148749,6.623,29.0
5344,39.0,1487797.54,0.0,82.89,3.407,220.6234054,6.623,30.0
5345,39.0,1608277.74,0.0,84.05,3.417,220.6319358,6.623,31.0
5346,39.0,1641867.92,0.0,83.47,3.494,220.6404663,6.623,32.0
5347,39.0,1720221.91,0.0,84.72,3.571,220.7199609,6.623,33.0
5348,39.0,1724669.75,0.0,80.49,3.62,220.8526787,6.623,34.0
5349,39.0,1710923.94,0.0,83.72,3.638,220.9853964,6.623,35.0
5350,39.0,1609811.75,1.0,83.71,3.73,221.1181142,6.623,36.0
5351,39.0,1447614.08,0.0,76.71,3.717,221.2601207,6.623,37.0
5352,39.0,1555672.51,0.0,73.58,3.721,221.4578604,6.623,38.0
5353,39.0,1495607.07,0.0,78.04,3.666,221.6556,6.623,39.0
5354,39.0,1574408.67,0.0,72.05,3.617,221.8533396,6.228,40.0
5355,39.0,1494417.07,0.0,69.88,3.601,222.0510793,6.228,41.0
5356,39.0,1577486.33,0.0,71.45,3.594,222.0951719,6.228,42.0
5357,39.0,1569502.0,0.0,72.9,3.506,222.1136566,6.228,43.0
5358,40.0,1001943.8,0.0,14.48,2.788,131.5279032,5.892,5.0
5359,40.0,955338.29,1.0,20.84,2.771,131.5866129,5.892,6.0
5360,40.0,916289.2,0.0,27.84,2.747,131.637,5.892,7.0
5361,40.0,863917.41,0.0,33.32,2.753,131.686,5.892,8.0
5362,40.0,990152.28,0.0,34.78,2.766,131.735,5.892,9.0
5363,40.0,899352.4,0.0,35.1,2.805,131.784,5.892,10.0
5364,40.0,894865.3,0.0,40.54,2.834,131.8242903,5.892,11.0
5365,40.0,873354.58,0.0,39.51,2.831,131.863129,5.892,12.0
5366,40.0,1041202.13,0.0,41.39,2.826,131.9019677,5.435,13.0
5367,40.0,919839.19,0.0,54.31,2.849,131.9408065,5.435,14.0
5368,40.0,882636.96,0.0,43.3,2.885,131.9809,5.435,15.0
5369,40.0,844958.49,0.0,45.85,2.895,132.0226667,5.435,16.0
5370,40.0,816838.31,0.0,46.5,2.935,132.0644333,5.435,17.0
5371,40.0,1009797.06,0.0,60.05,2.981,132.1062,5.435,18.0
5372,40.0,907262.47,0.0,45.5,2.983,132.152129,5.435,19.0
5373,40.0,885613.91,0.0,56.75,2.961,132.2230323,5.435,20.0
5374,40.0,1008483.07,0.0,67.88,2.906,132.2939355,5.435,21.0
5375,40.0,1052429.03,0.0,65.7,2.857,132.3648387,5.435,22.0
5376,40.0,1007574.67,0.0,59.42,2.83,132.4357419,5.435,23.0
5377,40.0,973105.3,0.0,60.97,2.805,132.4733333,5.435,24.0
5378,40.0,940405.03,0.0,69.72,2.81,132.4976,5.435,25.0
5379,40.0,1087578.78,0.0,65.47,2.815,132.5218667,5.326,26.0
5380,40.0,1058250.91,0.0,76.67,2.806,132.5461333,5.326,27.0
5381,40.0,959229.09,0.0,74.25,2.796,132.5667742,5.326,28.0
5382,40.0,922341.82,0.0,71.79,2.784,132.5825806,5.326,29.0
5383,40.0,953393.02,0.0,71.35,2.792,132.5983871,5.326,30.0
5384,40.0,1057295.87,0.0,69.16,2.792,132.6141935,5.326,31.0
5385,40.0,924011.76,0.0,67.47,2.81,132.63,5.326,32.0
5386,40.0,932397.0,0.0,67.05,2.796,132.6616129,5.326,33.0
5387,40.0,922328.02,0.0,62.57,2.77,132.6932258,5.326,34.0
5388,40.0,976453.34,0.0,70.66,2.735,132.7248387,5.326,35.0
5389,40.0,967310.82,1.0,62.75,2.717,132.7564516,5.326,36.0
5390,40.0,855046.95,0.0,55.34,2.716,132.7670667,5.326,37.0
5391,40.0,844373.31,0.0,55.63,2.718,132.7619333,5.326,38.0
5392,40.0,891152.33,0.0,62.01,2.717,132.7568,5.287,39.0
5393,40.0,972405.38,0.0,52.02,2.776,132.7516667,5.287,40.0
5394,40.0,917883.17,0.0,44.56,2.878,132.7633548,5.287,41.0
5395,40.0,882180.91,0.0,41.25,2.919,132.8170968,5.287,42.0
5396,40.0,875038.84,0.0,47.1,2.938,132.8708387,5.287,43.0
5397,40.0,968270.66,0.0,36.45,2.938,132.9245806,5.287,44.0
5398,40.0,935481.32,0.0,38.5,2.961,132.9783226,5.287,45.0
5399,40.0,852452.93,0.0,40.52,3.03,132.9172,5.287,46.0
5400,40.0,1166142.85,1.0,32.94,3.07,132.8369333,5.287,47.0
5401,40.0,1000582.06,0.0,33.6,3.065,132.7566667,5.287,48.0
5402,40.0,1111215.72,0.0,21.64,3.132,132.6764,5.287,49.0
5403,40.0,1179036.3,0.0,23.01,3.139,132.6804516,5.287,50.0
5404,40.0,1648829.18,0.0,24.18,3.15,132.7477419,5.287,51.0
5405,40.0,811318.3,1.0,19.29,3.177,132.8150323,5.287,52.0
5406,40.0,894280.19,0.0,24.05,3.193,132.8823226,5.114,1.0
5407,40.0,771315.62,0.0,18.55,3.215,132.9510645,5.114,2.0
5408,40.0,764014.75,0.0,14.64,3.232,133.0285161,5.114,3.0
5409,40.0,775910.43,0.0,9.51,3.243,133.1059677,5.114,4.0
5410,40.0,904261.65,0.0,13.29,3.24,133.1834194,5.114,5.0
5411,40.0,931939.52,1.0,16.87,3.255,133.260871,5.114,6.0
5412,40.0,968694.45,0.0,21.82,3.263,133.3701429,5.114,7.0
5413,40.0,888869.27,0.0,16.5,3.281,133.4921429,5.114,8.0
5414,40.0,977070.62,0.0,18.49,3.437,133.6141429,5.114,9.0
5415,40.0,860255.58,0.0,30.53,3.6,133.7361429,5.114,10.0
